x1,x2,y
0.5916047936,0.6177978916,-0.3989311394
2.2890918216,0.0119489862,1.9354489043
2.7334789790,1.8182980477,1.3452279351
2.3368940050,0.5175542398,-2.3253882311
-1.2084543790,-1.9757934138,0.4054825539
1.0587935846,-2.7188041170,-0.2590983623
0.4906293891,-0.4176880262,0.2605978480
-1.8301783810,2.2469449313,-1.3691376666
-1.3437502895,-2.3286819951,1.3391758718
-1.3581253132,-0.2896219557,0.4280346882
0.3897113526,2.6992653757,0.2264344153
-0.8552908055,1.9274291134,0.8547779399
1.6971168705,-1.1095233803,-1.6672235969
0.9444487567,1.0500187795,-0.5314004686
-1.8133353784,2.6002120480,-1.6886166568
-2.6179697165,-2.6291594088,-0.1358374573
0.3215229602,-1.1204159639,0.2420816509
0.3170106297,-1.2206806460,0.1909847951
2.3199991043,-0.2729988074,-1.0947402739
-2.3229718091,-1.3614673790,1.5544678551
-2.0365222679,2.9330887601,0.3811015917
1.5887872649,-1.5674687481,0.8639389584
-1.7609190649,1.2584846183,-1.6256068401
1.7016068457,-0.0100704949,-1.0705222095
2.5356914292,-0.4016018816,2.5317243181
0.5800229359,-2.6267895149,-0.4317208229
0.2404130333,-1.6264473043,-0.0196252793
-2.2691986266,-0.8275361712,-2.1384172613
0.5780102044,2.0747425104,0.5654958765
-1.0012141516,0.0938378199,0.5721879135
1.0070284242,-2.9353900900,-0.0924943866
0.3899526231,0.6197733663,0.3684092825
-2.2737093031,-0.3253168516,-2.2724782895
-0.3558067064,1.4740270940,0.1041779836
-1.1093119311,-0.8189319463,-0.4421907544
-2.6374740695,-1.5184448723,-0.9984947023
0.9253076894,-1.1079085916,-0.3299652298
0.5639026148,-0.8302640669,-0.3750430528
0.5372215000,0.9085228987,-0.2898524588
-0.5691086403,2.3128353973,-0.4225361215
-2.9643487342,-2.2204131980,2.9405177666
0.3280600115,-2.0486075208,-0.2778393727
-1.2136894760,-1.5648969689,1.2076942746
1.8789697937,-1.4614069564,-0.4796441643
-0.2670295080,2.2006400108,0.1775402088
-0.1550298299,2.2789463261,0.1163937412
0.6803335409,1.8337011695,0.6739574798
-0.6602150780,0.2947442052,0.6368780327
-2.8868898998,1.0718931970,-0.9428844966
-2.8731882639,1.4836045667,-0.2004176509
2.9587971891,2.7415179974,2.1490265253
0.7734169516,1.7089617762,0.3859654466
-1.6115270690,-0.2285078335,-1.2519369008
1.4408284116,-2.2151413424,0.7333226502
-1.2610623008,-1.9645334195,-0.9976353966
-1.4489257807,-2.3295652237,-1.3913696556
-1.7669929801,0.7273499843,-0.5821898664
2.7440310733,0.2748394089,-0.0702989748
2.5520453278,-0.8058823928,0.4936140019
1.2700853424,-0.9600179477,-1.2377998570
0.0703013497,-2.1064677882,-0.0685174070
1.6050229012,-1.4268530325,0.7375180087
-0.1789582710,2.8375771167,-0.1554700606
-0.1825492671,2.4583989075,-0.0170947933
2.0684881709,0.0134208616,-1.9246588166
-2.1937116749,-1.8892584889,-2.1712351427
-0.4660944851,-0.3809181392,-0.3420691134
1.6113400033,1.4677076786,0.2503538948
-2.5157460654,-0.7951384439,-2.2307314324
-2.7645581550,-1.6345136649,1.4676436233
2.7358691932,-1.3958683760,2.6960742325
-2.3439034189,1.1096075084,0.8663678346
-2.4257330784,2.4932877642,-1.9227703520
0.7601624991,1.1508893724,0.5557021409
0.3177543542,-0.8341772278,0.3148745937
-2.8177567372,-1.2811196463,1.6886472100
-2.6405934556,1.6273129863,0.3131080187
-0.4194682090,1.0498626188,-0.1158600640
2.0104891931,-1.2260722129,-1.7762054480
2.2477002371,-2.2502340542,-1.8458629423
0.1615697172,1.6643720534,0.0178027849
1.4390538872,0.9648848815,0.4953199833
0.3907824749,-1.6779117405,-0.3643524833
-1.5692612811,-2.9441005533,-1.4959773806
-0.3104600771,-1.4078829280,-0.0603406411
-1.5551083834,0.8311808553,0.3971707308
-2.0588517937,-1.5809701199,-1.6202468243
1.4789087286,-0.6178247549,-0.3834407360
1.6067819247,-1.9170071990,-1.5078561958
-0.7045318659,0.7305219166,0.4984150287
0.4921209400,-1.2238840047,-0.3454435538
2.9544859291,-0.6612710800,-0.6949510067
0.8318541292,-1.9981002410,-0.8289657934
-1.9595088450,-2.9175607981,-0.4180172259
-1.5745159906,-1.8021657831,-0.3674208818
1.7705277223,-1.9340370722,-0.8960754919
-0.7756749055,2.5579952581,0.0048985748
-0.7014452732,-2.0526212447,-0.2014328245
2.3279176124,-2.0236512276,2.2952582342
2.6626560242,2.6866231354,1.0966588687
-1.7486055644,-1.4585537076,-1.6789862494
1.0839813472,-0.9483223819,0.0899755735
-2.1900348503,-0.0312658596,1.6302303177
-2.9659953814,-1.5290062652,-2.1215505082
0.7141397300,2.8535635199,0.4470495062
-2.6445231971,-2.4545974771,-1.4088869429
-0.2205371868,1.9343240995,0.1951640696
-1.9744914562,0.4506059038,-1.9680659333
-0.9891577865,-0.1877641870,0.3804613496
-2.1170927856,2.0835239083,1.8902058616
-0.4813825543,-2.8389632184,0.3921863222
0.6741234844,-1.4548902005,0.2487591150
1.5618440318,-2.9291101126,1.5617023634
-0.5019477177,0.8376495172,0.0399024373
-1.0656435593,-0.7534790704,0.6386841646
-0.6591903777,1.0874353431,0.4519037606
2.5768705326,2.5742924312,-1.7993329941
-1.6788173471,0.2880049673,-0.0119365799
-0.3163143666,-1.6436821899,0.1681949912
1.0446916829,2.0974311783,0.4019467065
1.1560841027,-1.5484928975,-0.0637505547
2.1831972004,1.4241400846,-1.1851126132
-0.6511645234,0.6716824282,0.6510198602
1.3364588566,1.3761020548,1.0512920245
-0.7074327749,-2.3203912184,0.5811608988
0.9701363418,0.2937923922,-0.0709324132
0.4716576037,1.9697812603,-0.0837622131
2.1968890970,0.6370989586,-2.1961707208
1.4634471694,1.1042468360,-0.8798089119
0.0277775605,0.5141669523,0.0074649125
0.2676811068,0.0282559023,0.1759668977
-0.7937768314,1.2400613303,-0.7936825488
-2.5110745408,-0.2494945203,-0.7068457346
0.2699760022,2.0406199473,-0.2655845955
-0.5458850930,-0.2744516152,-0.0470860271
0.0093270193,2.2936449752,-0.0079549807
1.1927517499,-0.0342433624,1.1878627390
-1.3741508746,2.8820702460,-1.2152296431
-0.7335281476,-0.8746472584,0.1005731581
-0.8523233467,-2.0188667217,0.8021583793
0.0266053270,-2.0569850822,-0.0236705865
-1.4225865459,1.5244849888,0.7681890752
-2.1440266689,-2.7064806860,-0.2428969738
2.3817400536,-2.0038309014,-2.0682655494
-2.3655330305,0.4635727342,0.8692969045
-0.0279991904,-1.3846707685,-0.0262596012
-2.5496225743,1.8038473532,1.9245742296
0.8272557449,-2.1324544075,-0.7634560672
-1.2635776804,1.9740855348,-1.0725460048
2.4373950681,0.2099293172,0.5728455371
-1.8697358851,-2.9157835574,0.9312738856
-2.2686936805,2.1218909586,1.2367181371
1.4367266686,-1.4657407043,-1.0297257362
-0.0208394510,-2.1499469963,0.0207628381
-2.3347122701,-2.8637978515,0.2834361637
0.0417344220,1.2739256849,0.0416336457
-2.6318858649,-0.5653165818,-1.1984555305
0.4521369532,-0.4345784916,0.3565349189
-2.7649610024,-0.8452492939,-2.7122796936
0.6451851286,-1.7401170449,0.5083688499
0.8254668483,-0.1921322481,0.4438381089
1.0076212394,0.0955540514,-0.6774587261
-2.8965338810,2.9453988729,2.8813243708
0.9823526030,-2.8404140331,-0.8890533234
-1.0235922426,-1.7773641439,-0.8979268259
0.1519264857,0.1306441739,0.0372757170
-0.8294600314,1.2086032358,-0.7331131818
2.1639718759,-1.2990563625,-2.1292437296
-2.4144031975,2.9858212762,2.2796427131
2.0364145270,-1.2652653963,-1.6097038927
0.6082223998,-2.5330354408,-0.3875479423
2.7530429018,-1.2281463874,2.6029069191
-1.3595112018,-1.7091245262,-0.7533656118
-1.6043564755,2.3972467820,-0.1129536090
-1.4290819133,-0.4205903305,-1.4061732176
0.0559923157,1.6605604419,0.0193458040
2.8003656334,2.4196299744,1.4587359788
0.1294637215,1.2113813894,0.1291965373
-1.5088137485,0.2899741537,1.1415962088
-1.8612256373,-2.3023303622,-1.4560611272
-2.5377007316,1.7886571254,2.5339601422
-1.1554100963,2.6019408737,-1.1036239503
1.2568626410,0.6201119924,-0.5732603309
-0.9448210848,-0.6612014961,-0.0573359108
1.8842685914,0.2918849701,-1.6176653232
1.0737351162,0.1672521110,-0.9088881758
2.5351443149,-0.2119882519,2.5253025922
1.6637295613,0.9831680596,-0.6051127547
1.5409848310,-0.6749392943,-1.2360720185
-0.9647107686,-0.5428721886,0.1694846186
-2.7005871175,-2.5973435767,2.4516798966
2.2310126516,1.2868788178,2.0496074202
2.2290038157,-0.1746969781,-1.1658001526
-0.9692719298,-1.8402075119,-0.2066721769
-2.9455168129,-2.9280902577,-2.6069632340
1.9512794473,-2.7925605451,1.8520910988
-2.2496286286,2.8024252036,-2.1190317324
-2.4284540170,-2.3215524821,-2.4265927689
2.1961032846,2.1404308072,1.2344514580
0.8049615145,0.1309038629,0.1706202851
-2.8576038057,-2.7325205677,-2.6210789649
-2.2953928343,2.0424515431,-0.7029027299
0.3344746977,1.5361484310,-0.1105626030
0.7383818025,-1.6383799599,0.7091373363
0.6155170392,-2.5204652353,-0.4042772019
-1.3465110990,1.4181493879,-1.2947087684
-1.0994362620,-0.6681656582,0.0355323483
-1.1141957257,1.2309984836,-1.0902977563
2.9772560106,1.8801813441,-2.6108330567
-2.8197537304,-0.9358407031,2.7135751586
1.0931735380,-0.1344934149,-0.6154449657
-2.3471504624,2.5756247038,2.0990494490
-2.2989410825,0.6664542393,-0.2560589569
2.6696869777,-1.7019481593,-2.5155342903
-2.1713321197,-1.6083524440,1.1011506307
1.7597792069,1.7079630476,1.0957652285
2.7733246566,2.8682322840,-0.8646288505
-1.4602620585,-1.4827035111,1.4591008614
2.1523733040,-1.5125519195,-2.1455298434
1.9532805749,0.4408981072,1.1794993702
0.1137543259,2.1286037924,-0.1136003611
0.4058092855,1.6320742543,-0.3734724514
2.0723495484,-1.4772740256,1.8884787959
2.5613503844,-0.5861967665,0.0631594700
-0.5705582822,2.3793225263,-0.2776541250
-0.5764921025,-1.5224128263,0.3452085961
0.9801550872,1.7822384608,0.2110697381
-2.2687677708,-2.8517530771,-0.1919187321
-0.9358679403,0.6881352813,-0.1792826178
-1.5223861605,-2.3029016378,0.3108293323
-2.6444437093,2.6171811048,-2.5975725150
-1.9148241756,-2.0637836228,0.1606839650
-1.0305271789,0.7503383755,1.0125046071
2.7603426326,2.8827248246,0.8630293127
1.4316939524,0.8318823616,1.0286734063
-0.4708798596,0.8461784778,-0.0973747737
-2.0676098437,-2.1714550828,0.6923118689
-0.3499418612,-1.7440982081,0.3157229369
-2.1643523738,0.7235827136,0.5226549987
-1.2413835643,-0.1374823543,-0.3415483220
-0.0348067140,-1.9125341426,0.0175451541
-2.9972014840,-1.6775279290,2.9957877087
-0.2072022180,-0.6800003525,-0.1612361164
0.9656799933,1.2790468514,-0.9651141448
2.4603284669,-1.4507619075,-0.4766842099
2.0803107275,-0.3575354900,-1.1357730076
-1.9112883281,0.3883015587,1.6267236232
0.6086804973,-2.3604099263,0.0899509325
-0.9768836640,-0.5343954790,0.3838485048
-1.1987439903,1.1720386165,0.0426456599
-2.1721129354,-0.1811592759,0.1945230962
-2.9506738072,-1.2404960395,-1.7597501806
2.8344231184,-2.4535347240,-2.8327441456
1.6103489545,-0.1729479238,1.1876826743
-1.5571566827,0.8390646837,0.2808333094
1.6308039530,-2.1515899666,-0.3101884531
2.1237550140,-1.5146591157,-0.5739516274
1.6496390413,-2.7329746982,-0.2052119329
-1.3596113131,0.3255914733,0.3470547586
2.1825538247,1.6453164652,0.1678814645
-0.4993570278,1.3507112256,0.4610212307
0.2357406263,-2.3477311550,-0.0504345167
-2.5046496896,-1.1618810055,-2.3775169674
-0.7006828236,2.1650367070,0.1200415701
1.0798610642,1.3552031930,0.8664149770
2.9125666734,-2.7501732297,-2.7966422319
-2.6826851413,-2.7734622738,2.4150042768
1.4167690467,2.7528791310,0.8273901842
-2.9189655658,-0.6557810552,2.1154708247
2.5137847700,-1.5957156617,0.5877580188
-0.1111066833,-0.2614519817,-0.0211802904
1.0460150355,1.6609378447,0.9477259956
1.9462691565,1.2679645174,1.9004309014
-2.1143256444,-2.9309598269,-0.2380331376
2.9420498284,1.9514079015,1.9873104903
1.4949717668,1.8973538300,1.0895849413
-0.2380380211,-1.2172531071,-0.2114093991
2.1276631079,0.2301206792,2.0713256658
2.7697880973,-1.7876807847,-2.7159172808
-0.6075284176,2.3872144869,-0.0213060091
-1.6948139257,1.3031439836,1.4204318306
2.0573724025,0.0552550494,-2.0506873926
-1.3328949913,1.6223106072,-1.3325615048
2.3932582724,-2.8642021607,1.1325329393
1.2086046397,-0.0974888155,1.0722555391
0.4705964210,2.1490221363,0.2458626958
-2.6223054651,-2.1838475922,2.5102611709
0.1422017701,-0.1577630262,0.0320175072
-1.1316266168,-0.9579443499,-1.0361524386
-0.6935122477,-1.2727682428,-0.1011308979
-1.4770519726,0.4914990443,0.0992539917
0.1854673661,2.6124674924,0.1436278420
-2.9833745880,-1.2737151016,-1.3739474841
-1.2919801720,1.0150979788,1.1668260740
0.1079750705,1.9821438261,-0.0848400714
-0.5517645779,1.0212586693,0.4474677557
1.2568321991,2.8622370811,-1.1441256377
-2.2158054999,1.4759638063,-1.8775061252
-2.6114337875,0.7137143605,1.0404291372
-2.3563804846,-2.6288714317,0.9080553511
0.6884723313,2.0707504589,0.2660915917
-2.1726136700,1.4968175877,1.5922245364
-1.1403847702,-2.0528653323,1.1383511640
2.4873807199,-0.2394599651,-1.9544221994
1.1210422769,0.6790035585,0.4997258245
0.4317412092,-1.8930799069,-0.3201725527
-0.4825953116,1.8087065951,0.3044958720
-1.4403401548,-2.5057629699,-1.3667189793
1.1072005289,1.5152973252,1.0119232939
1.9730420762,0.7059541781,1.9486475036
-1.2143980385,-1.9562664543,0.3297094076
-1.1654636939,-2.9877858575,0.5778532831
-1.4710982898,-0.1126227956,-0.4866555871
2.0081427158,-1.4470426764,-2.0080649017
-2.3288223294,-1.1389353876,1.9811829967
1.8518771440,2.7067703416,-1.3029014155
-2.5461300768,1.7003219757,2.5074028546
-0.2364258379,-0.2507928321,-0.1377310851
0.0617370415,1.5486102346,0.0400210609
2.4988103912,-2.2291053360,-2.4761425147
-1.4484989655,1.1805907084,0.5428401201
-2.9649584531,1.1537994075,-2.8374372306
-0.2422996050,-0.2968588903,-0.1514532644
1.4412910635,-0.8278645100,0.7318385931
-2.1767461569,0.9106286779,1.9275330852
1.6974271464,2.7134090578,-1.6955636430
-1.2608981105,1.1315740478,1.2546416839
1.6196275885,-0.2497299373,1.4858861788
2.6325988418,1.5790764652,1.1625573842
-2.1787039789,0.3399156674,0.9655974096
-0.2118109988,-1.5382684349,-0.0679710108
-2.1904772847,0.2458746314,1.7407173699
2.5011590583,1.5806954234,1.9851909965
-2.0888511360,2.0794602168,1.5460101776
-1.6690599604,1.9010434682,-0.0928373271
2.5491324667,-0.2656095308,2.0313848342
1.2257283970,-0.1310822162,0.7579659701
-0.4477252982,-0.1491187123,-0.4019733845
-0.9801105600,-0.8003698642,0.7179269793
-1.8693021461,0.8803892424,1.7141335456
2.8525000092,-2.0183699014,-1.6536360169
-0.6557103178,-1.3024390550,0.1857905692
1.6381536329,-0.8358106212,1.1049273678
-2.9740714141,-1.1199170559,-2.9312843009
-0.1445836781,-2.0476783741,0.1376760977
-1.9572683348,-2.1288089931,1.7796440950
2.1340407483,-1.8877147991,-1.9571049899
0.0494223434,-0.8689105714,0.0347377287
2.9169304447,1.2898993646,-2.7351767238
-0.1162500428,2.4521272985,0.0156595256
-1.5284054453,-2.7633443831,0.6226961494
-1.3659887400,0.2735156515,0.1574112854
2.8030193051,-0.7004691949,-1.3927962454
0.7366127531,0.2530686179,-0.5248900214
1.1382572188,-0.2817824139,0.5148166383
-1.3502483819,0.1913276459,0.7413714358
-0.5571462964,-2.7620603395,0.5380641597
2.7140363816,2.8853548033,0.8118947077
-2.0297843425,2.4978331520,0.6298745554
1.8774474129,1.6932168948,0.7586160271
1.1470631520,0.8899674420,1.1269405117
0.5349674474,-1.7417477269,-0.2021995701
2.9225229062,2.2821352859,1.3667536103
-2.8561742751,2.8803249633,-2.6943853903
0.3521863866,1.6002698262,-0.2158266061
2.0372148928,-1.3386029322,-1.2936088360
-2.3232104996,0.1171544199,1.2726313867
0.3021696702,-1.3848907899,0.0923535659
-0.2646663119,-2.3128515526,0.0612190508
1.7845947274,2.6837838333,1.7418034990
-2.9873960996,-1.0462103419,-2.0716311723
-0.6362344925,-1.9753644251,-0.6333033724
2.8683032983,-1.6252143797,-0.2576796510
1.5363502455,-0.7958964995,-1.1992212507
1.1577838263,-2.4780503045,0.7421490771
-1.2398598070,0.9925812496,0.7501268439
-1.8807657175,-0.6097268398,1.7439709746
2.9066417546,0.6080155132,-0.0939963646
-2.3645084120,-2.7384525514,-1.2884201554
